Datetime,Open,High,Low,Close,Volume
2025-01-21 14:30:00+00:00,254.0399932861328,256.1099853515625,252.0500946044922,256.07501220703125,181590
2025-01-21 15:30:00+00:00,256.0799865722656,256.6700134277344,254.50999450683594,255.17010498046875,161736
2025-01-21 16:30:00+00:00,255.50999450683594,257.489990234375,255.33999633789062,256.8299865722656,90852
2025-01-21 17:30:00+00:00,256.6199951171875,257.8500061035156,256.44000244140625,257.3800048828125,90955
2025-01-21 18:30:00+00:00,257.5150146484375,257.7799987792969,254.90150451660156,255.4199981689453,116916
2025-01-21 19:30:00+00:00,255.6199951171875,256.260009765625,254.77000427246094,255.82000732421875,110146
2025-01-21 20:30:00+00:00,255.77000427246094,256.8299865722656,255.42999267578125,256.29998779296875,201432
2025-01-22 14:30:00+00:00,260.3500061035156,261.1700134277344,257.47589111328125,260.92999267578125,244843
2025-01-22 15:30:00+00:00,260.92999267578125,261.1300048828125,258.6400146484375,259.114990234375,130532
2025-01-22 16:30:00+00:00,259.114990234375,260.3399963378906,258.5801086425781,259.19000244140625,108870
2025-01-22 17:30:00+00:00,259.19000244140625,259.3399963378906,258.00048828125,258.239990234375,82802
2025-01-22 18:30:00+00:00,258.44000244140625,259.8299865722656,257.67999267578125,259.375,115354
2025-01-22 19:30:00+00:00,259.2099914550781,260.989990234375,259.2099914550781,260.7095947265625,180624
2025-01-22 20:30:00+00:00,260.760009765625,261.20001220703125,259.7799987792969,260.94000244140625,247522
2025-01-23 14:30:00+00:00,261.04998779296875,264.9750061035156,258.635009765625,264.79998779296875,316433
2025-01-23 15:30:00+00:00,264.67999267578125,266.0899963378906,264.2300109863281,266.0899963378906,221360
2025-01-23 16:30:00+00:00,266.260009765625,266.80999755859375,265.42498779296875,265.7099914550781,214449
2025-01-23 17:30:00+00:00,265.7099914550781,269.32000732421875,265.1400146484375,268.135009765625,261728
2025-01-23 18:30:00+00:00,267.989990234375,268.82000732421875,266.2099914550781,266.5899963378906,226680
2025-01-23 19:30:00+00:00,266.30999755859375,267.2699890136719,265.4599914550781,265.510009765625,117436
2025-01-23 20:30:00+00:00,265.4949951171875,265.94000244140625,264.70001220703125,265.67999267578125,235438
2025-01-24 14:30:00+00:00,267.4100036621094,271.5299987792969,265.3900146484375,266.5350036621094,285995
2025-01-24 15:30:00+00:00,266.8599853515625,267.82000732421875,265.79998779296875,267.69500732421875,88789
2025-01-24 16:30:00+00:00,267.6400146484375,267.7200012207031,266.0,266.05499267578125,61379
2025-01-24 17:30:00+00:00,266.2099914550781,267.6600036621094,266.1564025878906,267.239990234375,82246
2025-01-24 18:30:00+00:00,267.1000061035156,267.6199951171875,264.0299987792969,265.3900146484375,129709
2025-01-24 19:30:00+00:00,265.260009765625,265.8800048828125,264.3399963378906,264.6700134277344,121051
2025-01-24 20:30:00+00:00,264.7699890136719,265.2300109863281,264.0799865722656,265.0159912109375,231940
2025-01-27 14:30:00+00:00,262.5899963378906,275.0224914550781,260.489990234375,275.0224914550781,442605
2025-01-27 15:30:00+00:00,274.80499267578125,277.1499938964844,269.44000244140625,269.8599853515625,325474
