Datetime,Open,High,Low,Close,Volume
2022-01-03,59.0,59.689998626708984,56.540000915527344,56.7599983215332,3252400
2022-01-04,57.18000030517578,57.33000183105469,55.18000030517578,56.459999084472656,2329900
2022-01-05,56.279998779296875,58.43000030517578,54.5,54.619998931884766,3061100
2022-01-06,54.61000061035156,56.650001525878906,54.599998474121094,55.72999954223633,2119200
2022-01-07,56.5099983215332,58.66999816894531,56.0,56.58000183105469,2238800
2022-01-10,56.290000915527344,58.900001525878906,55.54999923706055,58.65999984741211,2755100
2022-01-11,59.279998779296875,61.65999984741211,57.900001525878906,61.439998626708984,6782000
2022-01-12,61.7400016784668,63.619998931884766,60.900001525878906,63.20000076293945,6078800
2022-01-13,63.0,64.5999984741211,62.25,63.630001068115234,3780700
2022-01-14,62.0,63.88999938964844,61.099998474121094,63.70000076293945,2479100
2022-01-18,62.61000061035156,64.94000244140625,62.32600021362305,63.34000015258789,3122900
2022-01-19,63.75,64.66000366210938,61.2599983215332,61.529998779296875,2950200
2022-01-20,62.459999084472656,63.400001525878906,61.15999984741211,61.34000015258789,2719200
2022-01-21,60.5,61.16999816894531,57.099998474121094,58.119998931884766,5136600
2022-01-24,56.5,57.650001525878906,52.5,57.47999954223633,5941600
2022-01-25,55.7400016784668,58.404998779296875,55.4900016784668,57.220001220703125,2511200
2022-01-26,59.68000030517578,61.560001373291016,58.58000183105469,59.41999816894531,3955400
2022-01-27,60.7599983215332,62.70000076293945,60.599998474121094,61.56999969482422,3407200
2022-01-28,63.5,65.46199798583984,62.130001068115234,65.41000366210938,4606500
2022-01-31,64.9800033569336,67.5,63.209999084472656,66.72000122070312,4592400
2022-02-01,66.93000030517578,69.79000091552734,66.87000274658203,68.56999969482422,3751400
2022-02-02,69.2300033569336,69.5,66.69999694824219,68.18000030517578,3279200
2022-02-03,67.5,70.63999938964844,66.69999694824219,68.69999694824219,3050700
2022-02-04,68.9000015258789,69.69999694824219,67.12999725341797,68.91000366210938,2296900
2022-02-07,69.0,72.55999755859375,68.77999877929688,70.94000244140625,4421500
2022-02-08,71.83999633789062,72.45999908447266,70.11000061035156,71.29000091552734,3320100
2022-02-09,72.20999908447266,74.02999877929688,70.75,73.08000183105469,3537500
2022-02-10,72.5,74.9000015258789,71.81999969482422,73.3499984741211,3135500
2022-02-11,73.5,75.19999694824219,69.0999984741211,70.2300033569336,4809300
