Datetime,Open,High,Low,Close,Volume
2025-01-21 14:30:00+00:00,217.74398803710938,219.65200805664062,217.2449951171875,218.1268310546875,235647
2025-01-21 15:30:00+00:00,218.10000610351562,219.59799194335938,217.89700317382812,219.35000610351562,136012
2025-01-21 16:30:00+00:00,219.5080108642578,220.19400024414062,218.8000030517578,219.82400512695312,117847
2025-01-21 17:30:00+00:00,219.9919891357422,220.97396850585938,219.552001953125,219.82199096679688,87898
2025-01-21 18:30:00+00:00,219.83401489257812,220.4459991455078,219.3939971923828,219.97299194335938,105510
2025-01-21 19:30:00+00:00,219.9169921875,219.9219970703125,219.3560028076172,219.90200805664062,93166
2025-01-21 20:30:00+00:00,219.8669891357422,220.0919952392578,219.33798217773438,219.44198608398438,176538
2025-01-22 14:30:00+00:00,223.0,224.84396362304688,222.1719970703125,224.64599609375,289433
2025-01-22 15:30:00+00:00,224.5229949951172,225.14599609375,223.7370147705078,224.781982421875,203198
2025-01-22 16:30:00+00:00,224.58798217773438,226.06399536132812,224.3939971923828,225.2779998779297,95337
2025-01-22 17:30:00+00:00,225.3260040283203,225.54397583007812,224.35400390625,224.489990234375,66592
2025-01-22 18:30:00+00:00,224.42599487304688,225.60000610351562,224.15200805664062,225.2679901123047,86095
2025-01-22 19:30:00+00:00,225.3209991455078,225.7480010986328,225.14199829101562,225.60000610351562,106023
2025-01-22 20:30:00+00:00,225.5330047607422,226.13998413085938,224.81201171875,224.95401000976562,249885
2025-01-23 14:30:00+00:00,223.52999877929688,225.89599609375,222.94967651367188,224.6820068359375,170123
2025-01-23 15:30:00+00:00,224.6800079345703,225.5159912109375,224.58999633789062,225.07901000976562,81608
2025-01-23 16:30:00+00:00,225.07901000976562,226.0,224.52999877929688,224.7004852294922,76384
2025-01-23 17:30:00+00:00,224.65499877929688,225.38998413085938,224.1102294921875,225.08798217773438,69228
2025-01-23 18:30:00+00:00,225.12600708007812,225.5019989013672,224.45199584960938,224.9580078125,55447
2025-01-23 19:30:00+00:00,225.01119995117188,225.7080078125,224.9860076904297,225.5780029296875,60562
2025-01-23 20:30:00+00:00,225.5229949951172,226.83999633789062,225.45401000976562,226.83401489257812,134762
2025-01-24 14:30:00+00:00,228.2239990234375,229.0,226.09298706054688,226.4320068359375,166711
2025-01-24 15:30:00+00:00,226.3820037841797,227.1269989013672,226.08401489257812,227.0679931640625,76039
2025-01-24 16:30:00+00:00,227.0810089111328,227.14480590820312,226.12185668945312,226.5232391357422,82035
2025-01-24 17:30:00+00:00,226.531005859375,226.55947875976562,225.8721923828125,226.0179901123047,80234
2025-01-24 18:30:00+00:00,225.92300415039062,226.0019989013672,223.7620086669922,224.6540069580078,147900
2025-01-24 19:30:00+00:00,224.6909942626953,224.8040008544922,224.04000854492188,224.26998901367188,88632
2025-01-24 20:30:00+00:00,224.37399291992188,225.0659942626953,224.1280059814453,224.9499969482422,124314
2025-01-27 14:30:00+00:00,223.48300170898438,231.0,222.2000274658203,230.5699920654297,427368
2025-01-27 15:30:00+00:00,230.5500030517578,233.1790008544922,229.67599487304688,229.67599487304688,356361
2025-01-27 16:30:00+00:00,229.6750030517578,231.6699981689453,229.06201171875,230.5279998779297,217821
2025-01-27 17:30:00+00:00,230.8603973388672,230.8603973388672,227.45401000976562,227.8000030517578,199627
2025-01-27 18:30:00+00:00,228.03201293945312,228.6699981689453,226.9239959716797,228.02999877929688,324752
2025-01-27 19:30:00+00:00,228.02999877929688,228.08999633789062,225.75399780273438,226.05801391601562,172197
2025-01-27 20:30:00+00:00,226.2939910888672,228.4600067138672,226.03799438476562,228.24398803710938,278187
2025-01-28 14:30:00+00:00,230.0,237.7899932861328,226.3939971923828,237.08798217773438,409318
2025-01-28 15:30:00+00:00,237.1300048828125,239.6179962158203,235.3179931640625,238.5389862060547,341114
2025-01-28 16:30:00+00:00,238.64999389648438,239.58798217773438,237.76498413085938,238.83999633789062,253860
2025-01-28 17:30:00+00:00,238.8939666748047,238.8939971923828,235.0139923095703,235.55801391601562,270560
2025-01-28 18:30:00+00:00,235.5659942626953,235.66799926757812,233.9580078125,235.2139892578125,157489
2025-01-28 19:30:00+00:00,235.0756072998047,236.8679962158203,235.06900024414062,236.4973907470703,226157
2025-01-28 20:30:00+00:00,236.4969940185547,236.9459991455078,233.3889923095703,233.9919891357422,338110
2025-01-29 14:30:00+00:00,232.1820068359375,234.0780029296875,228.7419891357422,229.49398803710938,361190
2025-01-29 15:30:00+00:00,229.3979949951172,230.2779998779297,227.9340057373047,228.47299194335938,295651
2025-01-29 16:30:00+00:00,228.70199584960938,229.4199981689453,227.62600708007812,229.17599487304688,225681
2025-01-29 17:30:00+00:00,229.36245727539062,229.70199584960938,227.0399932861328,228.072998046875,235117
2025-01-29 18:30:00+00:00,228.07400512695312,228.89999389648438,227.19400024414062,227.5780029296875,216486
2025-01-29 19:30:00+00:00,227.6529998779297,230.33200073242188,227.3520050048828,230.1429901123047,291980
2025-01-29 20:30:00+00:00,230.239990234375,230.3599853515625,228.2939910888672,228.85800170898438,344574
2025-01-30 14:30:00+00:00,205.4239959716797,206.1999969482422,200.01800537109375,203.0500030517578,1926232
2025-01-30 15:30:00+00:00,203.1300048828125,203.3459930419922,198.0800018310547,198.34329223632812,930012
2025-01-30 16:30:00+00:00,198.41600036621094,201.6199951171875,198.0,200.07400512695312,735126
2025-01-30 17:30:00+00:00,200.07400512695312,200.8637237548828,198.43199157714844,198.7969970703125,387162
2025-01-30 18:30:00+00:00,198.9219970703125,200.51597595214844,198.64599609375,199.8653564453125,333203
2025-01-30 19:30:00+00:00,199.68199157714844,203.8000030517578,199.6020050048828,202.90499877929688,713323
2025-01-30 20:30:00+00:00,202.89199829101562,204.74050903320312,201.39999389648438,202.3040008544922,919295
2025-01-31 14:30:00+00:00,206.40200805664062,206.7340087890625,203.1060028076172,205.05801391601562,752850
2025-01-31 15:30:00+00:00,204.9861602783203,206.9320068359375,204.76600646972656,206.6280059814453,324088
2025-01-31 16:30:00+00:00,206.6256103515625,207.14999389648438,205.8879852294922,207.0800018310547,241796
2025-01-31 17:30:00+00:00,207.03201293945312,207.1020050048828,205.13998413085938,205.15200805664062,256175
2025-01-31 18:30:00+00:00,205.1439971923828,205.2939910888672,203.45799255371094,204.06800842285156,368891
2025-01-31 19:30:00+00:00,204.08799743652344,204.49398803710938,202.28399658203125,202.40798950195312,298701
2025-01-31 20:30:00+00:00,202.45199584960938,204.14999389648438,202.43499755859375,203.70799255371094,386305
2025-02-03 14:30:00+00:00,201.3000030517578,203.197998046875,199.61053466796875,202.62399291992188,459963
2025-02-03 15:30:00+00:00,202.50999450683594,205.5070037841797,202.39999389648438,203.23399353027344,325745
2025-02-03 16:30:00+00:00,203.2209930419922,203.6228790283203,201.49200439453125,203.07400512695312,159128
2025-02-03 17:30:00+00:00,203.06600952148438,204.31008911132812,202.7082061767578,204.06199645996094,105799
2025-02-03 18:30:00+00:00,203.96400451660156,206.19900512695312,203.89700317382812,205.4810791015625,178157
2025-02-03 19:30:00+00:00,205.51998901367188,205.75399780273438,204.69200134277344,205.5139923095703,133587
2025-02-03 20:30:00+00:00,205.5340118408203,205.99365234375,204.18800354003906,204.29800415039062,277768
2025-02-04 14:30:00+00:00,207.9820098876953,208.6899871826172,200.9810028076172,201.0,503948
2025-02-04 15:30:00+00:00,201.02200317382812,202.8259735107422,200.66973876953125,202.03599548339844,196982
2025-02-04 16:30:00+00:00,202.1699981689453,202.20700073242188,200.302001953125,200.39100646972656,187336
2025-02-04 17:30:00+00:00,200.49600219726562,200.9980010986328,199.66677856445312,200.81300354003906,211719
2025-02-04 18:30:00+00:00,200.8000030517578,201.24000549316406,200.0561981201172,200.54598999023438,161842
2025-02-04 19:30:00+00:00,200.58900451660156,201.71400451660156,199.72900390625,201.69900512695312,164440
2025-02-04 20:30:00+00:00,201.67599487304688,202.24000549316406,201.28799438476562,202.1479949951172,274884
2025-02-05 14:30:00+00:00,203.07199096679688,205.25399780273438,202.41600036621094,204.52999877929688,280575
2025-02-05 15:30:00+00:00,204.51600646972656,204.9600067138672,202.81600952148438,203.9770050048828,163481
2025-02-05 16:30:00+00:00,203.98800659179688,205.76998901367188,203.76600646972656,205.35800170898438,123754
2025-02-05 17:30:00+00:00,205.28512573242188,205.56399536132812,204.40200805664062,204.5229949951172,104176
2025-02-05 18:30:00+00:00,204.53700256347656,205.39999389648438,203.6199951171875,203.7740020751953,179037
2025-02-05 19:30:00+00:00,203.68800354003906,205.1840057373047,203.4720001220703,204.92599487304688,172385
2025-02-05 20:30:00+00:00,204.9919891357422,205.5,204.5260009765625,205.3719940185547,157155
